UserID,Name,Gender,DOB,Interests,City,Occupation,Budget,Age,Age Range,Cluster,Cluster_tag,SubCluster,SubCluster_Description
97908,Kimberly Loving,Female,1999/1/4,"'Food and dining', 'Music', 'Science', 'Pets', 'Fashion'",Preston,Financial Analyst,4982,26,26-35,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
47700,Donald Kunert,Male,1988/8/3,"'Politics', 'Education and learning', 'Pets', 'Travel'",Bolton,Chef,4876,37,36-45,7,Travel & Movies,7.2,"Avg Age: 32.8, Avg Budget: 5720.0"
77636,William Overton,Female,1992/4/20,"'Pets', 'Nature'",Manchester,Project Manager,7760,33,26-35,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
24036,Robert Jackson,Male,1982/10/7,"'Sports', 'Outdoor activities', 'Finance and investments', 'Movies'",Stockport,Data Analyst,3753,43,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
96252,Albert Lehman,Male,1992/1/18,"'Health and wellness', 'Parenting and family', 'Technology', 'DIY and crafts', 'Photography'",Manchester,Human Resources Coordinator,3407,33,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
84914,Donald Jobe,Male,1962/6/13,"'History', 'Outdoor activities', 'Business and entrepreneurship'",Manchester,Taxi Driver,4036,63,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
33320,George Diggs,Male,1994/7/29,"'Business and entrepreneurship', 'Beauty', 'Beauty'",Liverpool,Mechanic,3965,31,26-35,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
18733,Teresa Omohundro,Male,1959/8/24,"'Food and dining', 'Cooking', 'Technology', 'Movies', 'Art'",Preston,Technical Writer,5107,66,66+,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
72181,Roger Williford,Male,1986/8/26,"'Education and learning', 'Finance and investments', 'Technology'",Liverpool,Public Relations Specialist,6945,39,36-45,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
63744,John Vanhorne,Male,1998/7/3,"'Fashion', 'Music', 'Books', 'Finance and investments', 'Fashion'",Liverpool,Quality Assurance Analyst,4017,27,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
48528,Dan Dyer,Male,1999/5/25,"'Education and learning', 'DIY and crafts', 'DIY and crafts'",Manchester,Financial Analyst,5501,26,26-35,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
96309,Amy Simpson,Male,2001/3/23,"'Cooking', 'Books', 'Travel'",Liverpool,Receptionist,4345,24,18-25,7,Travel & Movies,7.3,"Avg Age: 33.3, Avg Budget: 3372.9"
74498,Marcus Defabio,Female,1960/9/9,"'Nature', 'Music', 'History', 'Food and dining', 'DIY and crafts'",Manchester,Cleaner,1990,65,66+,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
56599,Rebecca Nelson,Male,1999/12/7,"'Parenting and family', 'Pets'",Stockport,HR Manager,4635,26,26-35,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
96261,Lawrence Majors,Male,1973/2/22,"'Art', 'DIY and crafts', 'Photography'",Bolton,Sales Associate,3186,52,46-55,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
82212,Gary Weldon,Male,1955/9/18,"'Gaming', 'Fashion', 'Movies', 'Fashion'",Stockport,Cleaner,2735,70,66+,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
82020,Sharon Sanches,Male,1985/12/6,"'Cooking', 'Pets'",Liverpool,Chef,4548,40,36-45,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
30418,Dana Miller,Female,1985/6/26,"'Cars and automobiles', 'Science'",Stockport,Waiter,2468,40,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
6844,David Jordan,Male,1954/10/27,"'Fashion', 'Food and dining', 'Cars and automobiles', 'Finance and investments', 'Gaming'",Manchester,Office Administrator,4150,71,66+,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
9854,Debra Johnson,Female,2004/6/8,"'Cars and automobiles', 'Fitness', 'Social causes and activism'",Liverpool,Cleaner,2653,21,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
46218,Lisa Yee,Male,1973/3/12,"'Cars and automobiles', 'DIY and crafts', 'Photography'",Preston,Teacher,3794,52,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
48404,Natalie Wolfe,Male,1978/12/26,"'Outdoor activities', 'Gaming', 'Pets'",Preston,Technical Writer,4565,47,46-55,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
62855,James Rodriguez,Female,1983/3/12,"'Fashion', 'Travel', 'Health and wellness'",Preston,Taxi Driver,2537,42,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
39814,Dorothy Vasquez,Female,1987/6/1,'Books',Preston,Quality Assurance Analyst,6258,38,36-45,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
91765,Sallie Rasmussen,Male,1993/11/2,"'Photography', 'Pets'",Bolton,Accountant,4246,32,26-35,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
98805,Devon Bankston,Female,1973/1/19,"'Beauty', 'Books'",Liverpool,Office Administrator,3293,52,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
23000,Kathryne Hasty,Male,1960/3/29,"'Fashion', 'Beauty', 'Beauty'",Stockport,Financial Analyst,6090,65,66+,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
82606,Susan Lofton,Female,2004/4/23,'Nature',Stockport,Project Manager,7453,21,18-25,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
84015,Luther Clifton,Male,1999/8/2,"'Parenting and family', 'Beauty', 'Art'",Preston,Software Engineer,5965,26,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
28327,Robert Chaney,Male,1981/1/3,"'Fitness', 'Photography', 'Photography', 'Fitness', 'Nature'",Preston,Procurement Specialist,4725,44,36-45,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
76915,Catherine Greenwood,Female,1954/5/15,"'DIY and crafts', 'Food and dining', 'Food and dining'",Stockport,HR Manager,4332,71,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
61653,Inell Nathan,Male,1985/2/18,"'History', 'Science', 'Photography'",Manchester,Accountant,6240,40,36-45,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
58992,Michael Scott,Female,1986/8/2,"'Cooking', 'Politics', 'Health and wellness', 'Fashion'",Liverpool,Electrician,4274,39,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
20275,William Rife,Female,1984/12/17,"'DIY and crafts', 'Politics'",Bolton,Quality Assurance Analyst,4056,41,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
74018,Douglas Mills,Female,1954/3/1,'Music',Bolton,Data Analyst,4036,71,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
16130,Shenita Ball,Male,1966/12/22,"'Cooking', 'Finance and investments', 'Fitness', 'Sports'",Manchester,IT technician,4647,59,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
42948,Paul Norton,Male,1977/4/23,"'Music', 'Gaming', 'Movies', 'Art'",Stockport,Financial Analyst,6719,48,46-55,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
56276,Phyllis Salyer,Male,1978/3/19,"'Pets', 'Business and entrepreneurship', 'Music', 'Social causes and activism', 'Cars and automobiles'",Stockport,Software Engineer,9114,47,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
6314,Nellie Garand,Female,1987/1/18,'Health and wellness',Liverpool,Technical Writer,6287,38,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
29392,Stanley Allred,Male,1990/8/17,"'Outdoor activities', 'Health and wellness', 'History'",Manchester,Data Analyst,3966,35,36-45,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
19527,Roy Fox,Female,1961/3/25,"'Beauty', 'Food and dining', 'Technology', 'History'",Stockport,Procurement Specialist,6486,64,56-65,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
11862,David Felton,Female,1962/10/22,'Art',Liverpool,Software Engineer,8875,63,56-65,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
47454,Juan Mcarthur,Female,1981/5/26,"'History', 'Cooking'",Preston,HR Manager,5279,44,36-45,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
29455,Marcella Wyman,Female,2002/11/22,"'Fashion', 'Fitness', 'Gaming'",Liverpool,Accountant,5371,23,18-25,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
67927,Megan Torres,Female,1988/6/27,"'Nature', 'Gaming', 'Parenting and family', 'Cooking', 'Cars and automobiles'",Stockport,Waiter,2303,37,36-45,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
36926,Donna Smith,Male,1966/3/23,"'Gardening', 'Outdoor activities', 'Sports', 'History'",Bolton,IT technician,4473,59,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
73826,Charlotte Dietrich,Male,1999/8/24,"'Health and wellness', 'Pets', 'Social causes and activism', 'Art'",Liverpool,Public Relations Specialist,5731,26,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
7202,Josephine Wilson,Male,1992/12/3,"'Outdoor activities', 'History', 'History'",Liverpool,Waiter,2653,33,26-35,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
20173,Moises Flynn,Male,1970/1/1,"'Finance and investments', 'Parenting and family', 'Food and dining', 'Photography', 'Outdoor activities'",Preston,Quality Assurance Analyst,3631,55,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
82039,William Seggerman,Female,1958/6/6,"'Cooking', 'Social causes and activism', 'Nature', 'DIY and crafts'",Stockport,Accountant,6213,67,66+,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
81480,Aaron Bearden,Male,1989/10/27,"'Food and dining', 'Fashion'",Manchester,Accountant,5791,36,36-45,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
42658,Sue Diaz,Male,1993/4/1,"'Art', 'Finance and investments', 'Social causes and activism', 'Outdoor activities'",Preston,Teacher,3712,32,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
41456,Charles Porter,Male,1969/1/22,"'Social causes and activism', 'Books'",Stockport,Quality Assurance Analyst,6393,56,56-65,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
59251,Ryan Roberson,Male,1983/7/12,"'Music', 'History', 'Food and dining'",Liverpool,HR Manager,4193,42,36-45,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
70347,Charles Pedraza,Male,1989/12/3,"'Politics', 'Music', 'Photography', 'Photography'",Stockport,Event Coordinator,5272,36,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
41649,Albina Roney,Male,1972/9/6,"'Beauty', 'Photography'",Manchester,HR Manager,6402,53,46-55,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
88791,Valerie Bruce,Female,1963/1/26,'Fashion',Bolton,Corporate Trainer,6732,62,56-65,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
74053,Debra Illuzzi,Female,1957/6/30,"'DIY and crafts', 'Politics'",Stockport,Delivery Driver,3604,68,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
31079,Sammy Bowlin,Male,2002/4/29,'Fashion',Manchester,Sales Associate,3138,23,18-25,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
58795,Cherryl Cornwell,Female,1990/3/23,"'Sports', 'Outdoor activities', 'Books'",Manchester,Project Manager,5285,35,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
49036,Peter Meyer,Male,1984/12/18,"'Outdoor activities', 'Business and entrepreneurship', 'Fashion'",Preston,Construction Worker,3976,41,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
96033,David Kolle,Male,1998/8/1,'Fashion',Liverpool,HR Manager,4722,27,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
78823,Michael Hartman,Male,2002/1/25,"'Cooking', 'Movies', 'Photography', 'Technology'",Stockport,Mechanic,4384,23,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
90308,Willie Marrs,Male,2003/10/5,"'Food and dining', 'DIY and crafts', 'Art'",Bolton,Accountant,5450,22,18-25,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
57769,Kevin Garza,Male,1989/5/5,"'Education and learning', 'Sports', 'Education and learning', 'Sports', 'Fashion'",Manchester,Corporate Trainer,4134,36,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
55139,Edda Allen,Male,1979/7/27,"'Technology', 'Technology', 'Business and entrepreneurship'",Stockport,Loan Officer,6068,46,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
91691,Michael Helmick,Male,1955/1/12,"'Business and entrepreneurship', 'Business and entrepreneurship', 'Sports', 'Business and entrepreneurship'",Liverpool,Sales Executive,6124,70,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
7337,Benjamin Fulk,Male,2004/1/25,"'Pets', 'Education and learning'",Liverpool,Compliance Officer,7844,21,18-25,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
25926,Margaret Webb,Female,1964/12/29,'Nature',Preston,Electrician,4303,61,56-65,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
29414,Julie Caison,Male,2000/9/8,"'History', 'Nature', 'Gardening', 'Social causes and activism', 'Music'",Liverpool,IT technician,3976,25,26-35,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
91855,Dale Pyle,Female,2001/10/25,'DIY and crafts',Manchester,Cleaner,2879,24,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
52828,Carolyn Coleman,Female,2004/10/4,"'Nature', 'Education and learning'",Liverpool,Market Research Analyst,5404,21,18-25,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
62998,Joe Dawkins,Female,1991/5/10,'Education and learning',Bolton,Event Coordinator,5776,34,26-35,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
67870,Ray Houck,Female,2002/11/19,"'Business and entrepreneurship', 'Gaming'",Stockport,Office Administrator,3522,23,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
34911,Deborah Kubesh,Female,1994/8/12,"'Parenting and family', 'Education and learning', 'Education and learning'",Liverpool,Receptionist,3510,31,26-35,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
1550,Sue Mccord,Female,1968/6/19,"'Cars and automobiles', 'Pets', 'Fashion', 'Nature', 'Business and entrepreneurship'",Manchester,Chef,5296,57,56-65,1,Fashion & Cooking,1.2,"Avg Age: 59.2, Avg Budget: 5916.1"
28304,Collen Hofman,Female,1965/11/1,"'History', 'Beauty', 'Parenting and family', 'DIY and crafts'",Stockport,Quality Assurance Analyst,4423,60,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
50012,William Zink,Female,1990/12/24,"'Gardening', 'Health and wellness', 'Photography', 'Gaming'",Preston,Waiter,3027,35,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
19665,Sarah Simone,Female,1963/6/21,'Food and dining',Liverpool,Cleaner,2897,62,56-65,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
65881,Jennifer Wallace,Male,1975/11/11,"'Food and dining', 'Music', 'Science', 'Books'",Bolton,Data Analyst,5220,50,46-55,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
66583,Marie Griffin,Female,1991/12/4,"'Cars and automobiles', 'Beauty'",Bolton,Financial Analyst,4730,34,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
73016,Ronald Gooden,Female,1993/5/2,"'Pets', 'Parenting and family', 'Books', 'Sports'",Liverpool,Corporate Trainer,6728,32,26-35,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
69026,Isaac Morrison,Male,1971/12/4,"'Cooking', 'Education and learning'",Preston,IT technician,5211,54,46-55,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
46017,Joshua Parrett,Female,1987/10/19,"'Politics', 'Travel', 'Fitness', 'Food and dining'",Bolton,Receptionist,4269,38,36-45,7,Travel & Movies,7.3,"Avg Age: 33.3, Avg Budget: 3372.9"
789,Eva Sykes,Female,1989/2/11,"'Outdoor activities', 'Cars and automobiles', 'Photography', 'Parenting and family'",Manchester,Business Consultant,8532,36,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
61729,Joshua Perkins,Male,1997/11/17,"'DIY and crafts', 'Business and entrepreneurship', 'Business and entrepreneurship'",Stockport,Teacher,3011,28,26-35,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
62976,Sue Waston,Male,1987/11/14,"'Education and learning', 'Health and wellness', 'Fitness'",Manchester,Event Coordinator,3768,38,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
38309,Ruth Austin,Male,1966/11/13,"'Music', 'Books', 'History', 'Cars and automobiles', 'Health and wellness'",Stockport,Software Engineer,8687,59,56-65,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
83564,Jewel Martin,Female,1979/12/16,"'Fitness', 'Art'",Stockport,Human Resources Coordinator,4251,46,46-55,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
86111,Debra Spikes,Male,1965/7/1,"'Health and wellness', 'Business and entrepreneurship', 'Fashion', 'Music'",Liverpool,Waiter,2244,60,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
65238,Chad Mcalister,Male,1974/3/17,"'Fashion', 'Outdoor activities', 'Outdoor activities', 'Gaming'",Liverpool,Barista,3015,51,46-55,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
9843,Sharon Rosner,Male,1966/6/6,"'Photography', 'Cooking'",Stockport,Waiter,2221,59,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
88064,Heather Easterly,Female,1955/7/27,"'Gaming', 'Cooking'",Bolton,Office Administrator,4477,70,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
16099,Dennis Bohannan,Female,1954/12/27,"'Cars and automobiles', 'Food and dining', 'DIY and crafts'",Manchester,Public Relations Specialist,4979,71,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
97293,Kerri Jones,Male,1970/11/3,"'Travel', 'Finance and investments', 'History', 'DIY and crafts'",Liverpool,Receptionist,2879,55,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
57504,Joey Brooks,Male,1979/8/8,"'Books', 'History', 'Cooking', 'Business and entrepreneurship', 'Fashion'",Stockport,Marketing Specialist,5306,46,46-55,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
81968,Israel Karalis,Female,2003/4/6,"'Technology', 'Pets', 'Cars and automobiles', 'Cooking'",Liverpool,Cleaner,2968,22,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
36981,Micah Landis,Male,1966/3/26,"'Cooking', 'History', 'Art'",Bolton,Waiter,2429,59,56-65,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
82774,Kelly Watson,Female,1974/3/5,"'Cars and automobiles', 'Travel', 'Fitness'",Stockport,Mechanic,4608,51,46-55,7,Travel & Movies,7.1,"Avg Age: 58.8, Avg Budget: 3605.3"
89505,Mark Nicole,Female,1959/4/14,"'Social causes and activism', 'Sports', 'Food and dining', 'Outdoor activities', 'Sports'",Liverpool,Marketing Specialist,4740,66,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
69220,Blair Hildebrand,Female,1976/9/10,'Fitness',Bolton,Delivery Driver,2431,49,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
41508,Anthony Elmore,Male,1998/7/23,"'Health and wellness', 'Technology', 'Food and dining'",Stockport,Marketing Specialist,3582,27,26-35,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
56406,Joseph Miller,Male,1972/7/1,'Music',Manchester,Mechanic,4256,53,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
72156,Mary Henscheid,Male,1988/7/5,'Gaming',Stockport,Construction Worker,3867,37,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
31410,Tracie Kiley,Female,1967/3/26,'Travel',Bolton,Receptionist,3631,58,56-65,7,Travel & Movies,7.1,"Avg Age: 58.8, Avg Budget: 3605.3"
57968,William Richards,Female,1978/5/30,"'Fitness', 'Nature'",Bolton,Accountant,5691,47,46-55,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
73338,William Higley,Male,1981/12/26,'Health and wellness',Manchester,Software Engineer,9155,44,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
46421,Ernest Turner,Female,1958/5/27,"'Parenting and family', 'Art', 'Technology', 'Nature', 'Movies'",Bolton,Corporate Trainer,7392,67,66+,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
53830,Zachary Lansberry,Female,1986/6/15,"'Science', 'Politics', 'History'",Bolton,Technical Writer,5995,39,36-45,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
